,Unnamed: 0,AccidentType,AccidentType_en,AccidentSeverityCategory,AccidentSeverityCategory_en,AccidentInvolvingPedestrian,AccidentInvolvingBicycle,AccidentInvolvingMotorcycle,RoadType,RoadType_en,AccidentLocation_CHLV95_E,AccidentLocation_CHLV95_N,CantonCode,MunicipalityCode,AccidentYear,AccidentMonth,AccidentMonth_en,AccidentWeekDay_en,AccidentHour
70665,70665,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt430,Motorway,2622786,1237808,SO,2403,2014,11,November,Wednesday,16.0
197128,197128,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt430,Motorway,2678737,1253080,ZH,96,2022,2,February,Tuesday,20.0
115330,115330,at7,Accident when parking,as3,Accident with light injuries,False,True,False,rt433,Minor road,2683183,1247956,ZH,261,2017,6,June,Friday,13.0
110228,110228,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,False,rt432,Principal road,2570593,1163520,FR,2125,2017,3,March,Friday,21.0
166916,166916,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt432,Principal road,2738389,1267631,TG,4461,2020,5,May,Thursday,17.0
149154,149154,at4,Accident when turning-into main road,as3,Accident with light injuries,False,True,False,rt432,Principal road,2683256,1262901,ZH,53,2019,5,May,Saturday,13.0
85802,85802,at2,Accident with rear-end collision,as2,Accident with severe injuries,False,False,False,rt430,Motorway,2716867,1259093,TG,4761,2015,9,September,Monday,11.0
78216,78216,at4,Accident when turning-into main road,as2,Accident with severe injuries,False,False,True,rt432,Principal road,2611940,1258112,BL,2761,2015,5,May,Wednesday,11.0
166943,166943,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,True,False,rt439,Other,2691682,1190448,UR,1213,2020,5,May,Friday,10.0
49461,49461,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,True,rt432,Principal road,2717504,1096201,TI,5192,2013,9,September,Saturday,18.0
101634,101634,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,True,rt432,Principal road,2550131,1210261,NE,6423,2016,8,August,Sunday,17.0
159573,159573,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt433,Minor road,2531313,1155886,VD,5624,2019,11,November,Monday,21.0
17661,17661,at0,Accident with skidding or self-accident,as3,Accident with light injuries,True,False,True,rt433,Minor road,2682358,1248479,ZH,261,2011,12,December,Saturday,22.0
64108,64108,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt432,Principal road,2499945,1119657,GE,6621,2014,7,July,Wednesday,11.0
166696,166696,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,True,False,rt432,Principal road,2654870,1254184,AG,4199,2020,5,May,Monday,10.0
50231,50231,at6,Accident with head-on collision,as3,Accident with light injuries,False,False,False,rt433,Minor road,2520006,1161017,VD,5492,2013,9,September,Saturday,21.0
171128,171128,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,True,False,rt433,Minor road,2668382,1236521,AG,4236,2020,8,August,Friday,12.0
13057,13057,at4,Accident when turning-into main road,as3,Accident with light injuries,False,True,False,rt432,Principal road,2723139,1119605,TI,5002,2011,9,September,Friday,18.0
154667,154667,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt430,Motorway,2662072,1215297,LU,1040,2019,8,August,Tuesday,6.0
185769,185769,at8,Accident involving pedestrian(s),as3,Accident with light injuries,True,False,False,rt433,Minor road,2685224,1248118,ZH,261,2021,6,June,Saturday,19.0
188898,188898,at1,Accident when overtaking or changing lanes,as3,Accident with light injuries,False,False,False,rt432,Principal road,2604826,1209092,BE,551,2021,8,August,Tuesday,6.0
6882,6882,at0,Accident with skidding or self-accident,as1,Accident with fatalities,False,True,False,rt433,Minor road,2664535,1265187,AG,4305,2011,5,May,Wednesday,16.0
46162,46162,at3,Accident when turning left or right,as2,Accident with severe injuries,False,True,False,rt432,Principal road,2572316,1199753,FR,2284,2013,7,July,Friday,17.0
180820,180820,at1,Accident when overtaking or changing lanes,as3,Accident with light injuries,False,True,False,rt433,Minor road,2616855,1161671,BE,567,2021,3,March,Wednesday,7.0
51562,51562,at0,Accident with skidding or self-accident,as2,Accident with severe injuries,False,False,False,rt433,Minor road,2580612,1115771,VS,6135,2013,10,October,Friday,14.0
147204,147204,at2,Accident with rear-end collision,as2,Accident with severe injuries,False,True,False,rt432,Principal road,2658199,1216672,LU,1093,2019,4,April,Wednesday,15.0
36381,36381,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,False,rt432,Principal road,2614569,1197435,BE,603,2012,12,December,Saturday,12.0
175782,175782,at0,Accident with skidding or self-accident,as2,Accident with severe injuries,False,False,False,rt433,Minor road,2624359,1097328,VS,6300,2020,10,October,Tuesday,13.0
149972,149972,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,False,rt433,Minor road,2605664,1249409,BL,2792,2019,6,June,Sunday,13.0
173957,173957,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,True,False,rt433,Minor road,2658647,1231947,LU,1081,2020,9,September,Sunday,9.0
49929,49929,at4,Accident when turning-into main road,as3,Accident with light injuries,False,True,False,rt432,Principal road,2663462,1244826,AG,4082,2013,9,September,Tuesday,8.0
133664,133664,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,True,False,rt433,Minor road,2681464,1250434,ZH,261,2018,6,June,Tuesday,7.0
93175,93175,at6,Accident with head-on collision,as2,Accident with severe injuries,False,False,True,rt432,Principal road,2682359,1249751,ZH,261,2016,3,March,Monday,9.0
54037,54037,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,False,rt430,Motorway,2610978,1219777,BE,552,2013,12,December,Sunday,5.0
170929,170929,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,False,rt430,Motorway,2721567,1223029,GL,1630,2020,8,August,Monday,16.0
193292,193292,at6,Accident with head-on collision,as3,Accident with light injuries,False,False,False,rt432,Principal road,2596372,1153270,BE,793,2021,11,November,Thursday,17.0
168305,168305,at8,Accident involving pedestrian(s),as2,Accident with severe injuries,True,True,False,rt439,Other,2595449,1197724,BE,355,2020,6,June,Tuesday,6.0
54331,54331,at8,Accident involving pedestrian(s),as3,Accident with light injuries,True,False,False,rt432,Principal road,2606611,1228810,SO,2601,2013,12,December,Saturday,4.0
124020,124020,at6,Accident with head-on collision,as2,Accident with severe injuries,False,False,False,rt432,Principal road,2694984,1226455,SZ,1323,2017,11,November,Friday,13.0
91734,91734,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt432,Principal road,2672784,1251310,ZH,243,2016,2,February,Thursday,16.0
131491,131491,at3,Accident when turning left or right,as3,Accident with light injuries,False,True,False,rt432,Principal road,2663508,1209561,LU,1059,2018,5,May,Thursday,6.0
141965,141965,at5,Accident when crossing the lane(s),as3,Accident with light injuries,False,True,False,rt439,Other,2757301,1190576,GR,3901,2018,11,November,Friday,7.0
175283,175283,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt432,Principal road,2683532,1250662,ZH,261,2020,10,October,Friday,15.0
35639,35639,at6,Accident with head-on collision,as3,Accident with light injuries,False,False,False,rt433,Minor road,2602423,1200797,BE,351,2012,11,November,Sunday,14.0
56729,56729,at3,Accident when turning left or right,as2,Accident with severe injuries,False,False,False,rt432,Principal road,2608946,1219952,BE,552,2014,2,February,Wednesday,11.0
171220,171220,at6,Accident with head-on collision,as3,Accident with light injuries,False,False,True,rt432,Principal road,2770803,1173244,GR,3514,2020,8,August,Saturday,16.0
2614,2614,at1,Accident when overtaking or changing lanes,as3,Accident with light injuries,False,True,False,rt432,Principal road,2681322,1225428,ZG,1711,2011,3,March,Friday,16.0
45664,45664,at3,Accident when turning left or right,as2,Accident with severe injuries,False,False,True,rt432,Principal road,2716460,1096930,TI,5196,2013,7,July,Thursday,17.0
64402,64402,at8,Accident involving pedestrian(s),as2,Accident with severe injuries,True,False,False,rt433,Minor road,2718083,1097369,TI,5192,2014,7,July,Monday,7.0
196608,196608,at1,Accident when overtaking or changing lanes,as3,Accident with light injuries,False,False,False,rt430,Motorway,2602302,1202841,BE,362,2022,2,February,Tuesday,11.0
25078,25078,at8,Accident involving pedestrian(s),as3,Accident with light injuries,True,False,False,rt432,Principal road,2682173,1240667,ZH,131,2012,5,May,Monday,14.0
25097,25097,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt432,Principal road,2500439,1117991,GE,6621,2012,5,May,Monday,18.0
125752,125752,at7,Accident when parking,as3,Accident with light injuries,False,False,False,rt433,Minor road,2585549,1221145,BE,371,2018,1,January,Wednesday,6.0
126908,126908,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt433,Minor road,2562208,1187357,VD,5822,2018,2,February,Wednesday,22.0
94961,94961,at4,Accident when turning-into main road,as2,Accident with severe injuries,False,False,True,rt432,Principal road,2716028,1098419,TI,5231,2016,5,May,Monday,11.0
140635,140635,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,True,True,rt432,Principal road,2507928,1127668,GE,6625,2018,10,October,Friday,12.0
72853,72853,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,True,False,rt433,Minor road,2695866,1245541,ZH,198,2015,1,January,Thursday,7.0
25845,25845,at4,Accident when turning-into main road,as3,Accident with light injuries,False,False,False,rt433,Minor road,2712786,1256073,TG,4721,2012,6,June,Saturday,14.0
35314,35314,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt433,Minor road,2704609,1113649,TI,5113,2012,11,November,Saturday,10.0
83573,83573,at2,Accident with rear-end collision,as2,Accident with severe injuries,False,False,True,rt433,Minor road,2569937,1124500,VD,5402,2015,8,August,Friday,12.0
62293,62293,at4,Accident when turning-into main road,as3,Accident with light injuries,False,False,False,rt433,Minor road,2596669,1226253,SO,2546,2014,6,June,Sunday,17.0
167223,167223,at0,Accident with skidding or self-accident,as2,Accident with severe injuries,False,False,False,rt433,Minor road,2683392,1241035,ZH,135,2020,6,June,Tuesday,14.0
152892,152892,at3,Accident when turning left or right,as2,Accident with severe injuries,False,True,False,rt433,Minor road,2739778,1260432,TG,4486,2019,7,July,Tuesday,17.0
151009,151009,at0,Accident with skidding or self-accident,as2,Accident with severe injuries,False,False,False,rt433,Minor road,2562287,1121038,VS,6153,2019,6,June,Tuesday,14.0
158305,158305,at3,Accident when turning left or right,as3,Accident with light injuries,False,True,False,rt432,Principal road,2600033,1200278,BE,351,2019,10,October,Wednesday,21.0
100983,100983,at3,Accident when turning left or right,as3,Accident with light injuries,False,False,True,rt432,Principal road,2613670,1267050,BL,2766,2016,8,August,Friday,18.0
24076,24076,at3,Accident when turning left or right,as3,Accident with light injuries,False,True,False,rt432,Principal road,2500615,1113121,GE,6641,2012,5,May,Thursday,7.0
204016,204016,at1,Accident when overtaking or changing lanes,as3,Accident with light injuries,False,True,False,rt432,Principal road,2715616,1093548,TI,5192,2022,6,June,Friday,11.0
34917,34917,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt432,Principal road,2690753,1236066,ZH,156,2012,11,November,Thursday,8.0
105759,105759,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,True,rt433,Minor road,2713548,1264892,TG,4606,2016,11,November,Sunday,20.0
165086,165086,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,False,rt433,Minor road,2762317,1248317,SG,3251,2020,4,April,Saturday,16.0
17603,17603,at8,Accident involving pedestrian(s),as2,Accident with severe injuries,True,False,False,rt432,Principal road,2669806,1253222,AG,4040,2011,12,December,Friday,20.0
39415,39415,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,False,rt433,Minor road,2578483,1185354,FR,2198,2013,3,March,Wednesday,15.0
85788,85788,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,False,rt432,Principal road,2560439,1204676,NE,6458,2015,9,September,Sunday,19.0
138165,138165,at3,Accident when turning left or right,as3,Accident with light injuries,False,False,False,rt433,Minor road,2681654,1235177,ZH,4,2018,9,September,Wednesday,13.0
81934,81934,at4,Accident when turning-into main road,as3,Accident with light injuries,False,False,False,rt432,Principal road,2671971,1252701,ZH,243,2015,7,July,Sunday,13.0
150370,150370,at4,Accident when turning-into main road,as3,Accident with light injuries,False,True,False,rt433,Minor road,2683996,1246298,ZH,261,2019,6,June,Friday,22.0
37110,37110,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,False,rt432,Principal road,2592851,1246267,JU,6711,2012,12,December,Sunday,1.0
109395,109395,at3,Accident when turning left or right,as3,Accident with light injuries,False,True,False,rt433,Minor road,2697006,1261555,ZH,230,2017,2,February,Thursday,17.0
48005,48005,at3,Accident when turning left or right,as3,Accident with light injuries,False,False,False,rt432,Principal road,2729402,1181827,GR,3619,2013,8,August,Thursday,9.0
35959,35959,at7,Accident when parking,as3,Accident with light injuries,False,False,False,rt433,Minor road,2628090,1113872,VS,6292,2012,11,November,Thursday,23.0
133879,133879,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,False,rt433,Minor road,2539582,1153188,VD,5586,2018,6,June,Thursday,16.0
